id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label
2097,0.000007,udp,dns,INT,2,0,114,0,1.428.571.409,254,0,65142856,0,0,0,0.007,0,0,0,0,0,0,0,0,0,0,57,0,0,0,29,2,8,8,8,29,0,0,0,8,29,0,Generic,1
2098,0.000001,unas,-,INT,2,0,200,0,1.000.000.003,254,0,800000000,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,100,0,0,0,3,2,3,2,2,3,0,0,0,27,3,0,Generic,1
2099,0.000007,udp,dns,INT,2,0,114,0,1.428.571.409,254,0,65142856,0,0,0,0.007,0,0,0,0,0,0,0,0,0,0,57,0,0,0,29,2,8,8,8,29,0,0,0,8,29,0,Generic,1
2100,0.000008,udp,dns,INT,2,0,114,0,1.250.000.003,254,0,57000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,57,0,0,0,18,2,18,18,18,18,0,0,0,21,18,0,Generic,1
2101,0.000009,udp,dns,INT,2,0,114,0,1.111.111.072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,41,2,5,5,5,41,0,0,0,5,41,0,Generic,1
2102,0.000009,udp,dns,INT,2,0,114,0,1.111.111.072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,29,2,27,27,17,29,0,0,0,27,29,0,Generic,1
2103,0.000007,udp,dns,INT,2,0,114,0,1.428.571.409,254,0,65142856,0,0,0,0.007,0,0,0,0,0,0,0,0,0,0,57,0,0,0,31,2,17,17,17,31,0,0,0,18,31,0,Generic,1
2104,0.000008,udp,dns,INT,2,0,114,0,1.250.000.003,254,0,57000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,57,0,0,0,18,2,18,18,18,18,0,0,0,21,18,0,Generic,1
2105,0.000004,udp,dns,INT,2,0,114,0,2.500.000.006,254,0,114000000,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,57,0,0,0,36,2,26,26,17,36,0,0,0,26,36,0,Generic,1
2106,0.000009,udp,dns,INT,2,0,114,0,1.111.111.072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,12,2,1,1,1,12,0,0,0,2,12,0,Generic,1
2107,0.000009,udp,dns,INT,2,0,114,0,1.111.111.072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,29,2,27,27,17,29,0,0,0,27,29,0,Generic,1
2108,0.000007,udp,dns,INT,2,0,114,0,1.428.571.409,254,0,65142856,0,0,0,0.007,0,0,0,0,0,0,0,0,0,0,57,0,0,0,31,2,17,17,17,31,0,0,0,18,31,0,Generic,1
2109,0.000008,udp,dns,INT,2,0,114,0,1.250.000.003,254,0,57000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,57,0,0,0,18,2,18,18,18,18,0,0,0,21,18,0,Generic,1
2110,0.000004,udp,dns,INT,2,0,114,0,2.500.000.006,254,0,114000000,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,57,0,0,0,36,2,26,26,17,36,0,0,0,26,36,0,Generic,1
2111,0.000009,udp,dns,INT,2,0,114,0,1.111.111.072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,16,2,8,8,8,16,0,0,0,9,16,0,Generic,1
2112,0.000009,udp,dns,INT,2,0,114,0,1.111.111.072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,29,2,27,27,17,29,0,0,0,27,29,0,Generic,1
2113,0.000005,udp,dns,INT,2,0,114,0,2.000.000.051,254,0,91200000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,57,0,0,0,43,2,43,43,18,43,0,0,0,43,43,0,Generic,1
2114,0.000009,udp,dns,INT,2,0,114,0,1.111.111.072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,30,2,17,17,9,30,0,0,0,17,30,0,Generic,1
2115,0.000009,udp,dns,INT,2,0,114,0,1.111.111.072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,29,2,27,27,10,29,0,0,0,27,29,0,Generic,1
2116,0.000003,udp,dns,INT,2,0,114,0,3.333.333.215,254,0,152000000,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,57,0,0,0,12,2,8,8,8,12,0,0,0,9,12,0,Generic,1
2117,0.000005,udp,dns,INT,2,0,114,0,2.000.000.051,254,0,91200000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,57,0,0,0,43,2,43,43,18,43,0,0,0,43,43,0,Generic,1
2118,0.600992,tcp,-,FIN,10,6,668,268,24.958.734,254,252,801.341.748,2.981.736.816,2,1,60.589.444,115.505,3.537.740.062,180.043.078,255,31987397,2168932548,255,0.081331,0.023458,0.057873,67,45,0,0,1,1,1,1,1,1,0,0,0,2,1,0,Shellcode,1
2119,0.005896,tcp,-,FIN,22,24,2054,2478,7.632.292.832,31,29,2660787,3222523.75,6,6,0.264238,0.227435,16.088.439,13.678.699,255,1180375907,3326103183,255,0.00081,0.000654,0.000156,93,103,0,0,10,0,3,1,1,1,0,0,0,1,9,0,Normal,0
2120,0.034952,tcp,-,FIN,44,46,2750,27602,2.546.349.295,31,29,615243.75,6180361.5,7,16,0.804651,0.7642,0,56.551.261,255,1520116647,1527636094,255,0.000712,0.000559,0.000153,63,600,0,0,8,0,6,1,1,1,0,0,0,2,19,0,Normal,0
2121,0.007721,tcp,-,FIN,30,26,3624,5578,7.123.429.713,31,29,3630617.75,5557829.5,7,7,0.266241,0.27776,14.862.088,16.738.467,255,2247767457,98510618,255,0.000772,0.000632,0.00014,121,215,0,0,8,0,3,1,1,1,0,0,0,1,8,0,Normal,0
2122,0.03338,tcp,-,FIN,122,126,7814,15690,7.399.640.108,31,29,1857399.5,3730617,30,32,0.273025,0.262504,17.525.963,15.034.982,255,1400901975,1401953780,255,0.000737,0.000562,0.000175,64,125,0,0,8,0,2,1,1,1,0,0,0,2,13,0,Normal,0
2123,0.001099,udp,-,CON,2,2,146,178,2.729.754.356,31,29,5.313.921.875,6.478.616.875,0,0,0.01,0.009,0,0,0,0,0,0,0,0,0,73,89,0,0,15,0,2,2,1,1,0,0,0,4,7,0,Normal,0
2124,0.004408,udp,-,CON,4,4,568,304,1.588.021.765,31,29,773139.75,4.137.930.938,0,0,1.202.667,0.980333,169.093,1.377.917,0,0,0,0,0,0,0,142,76,0,0,4,0,3,1,1,2,0,0,0,2,9,0,Normal,0
2125,7.200.272,tcp,-,FIN,232,438,13350,548216,92.913.156,31,29,1.476.944.141,6.077.159.375,21,197,31.168.528,16.475.381,1.260.971.729,9.178.188.464,255,622307277,679635267,255,0.000647,0.00052,0.000127,58,1252,0,0,7,0,3,2,1,2,0,0,0,2,14,0,Normal,0
2126,0.001114,udp,-,CON,2,2,146,178,2.692.998.243,31,29,524237,639138.25,0,0,0.011,0.008,0,0,0,0,0,0,0,0,0,73,89,0,0,12,0,4,2,1,2,0,0,0,5,5,0,Normal,0
2127,0.007465,tcp,-,FIN,14,6,8928,320,2.545.211.053,31,29,8885198,2.861.353.125,4,1,0.574231,13.678,301.266,2.566.771,255,158194133,169293495,255,0.000617,0.000483,0.000134,638,53,0,0,10,0,5,1,1,4,0,0,0,7,12,0,Normal,0
2128,0.021426,tcp,-,FIN,52,40,37274,3276,4.247.176.387,31,29,13649958,1.192.943.125,18,8,0.413255,0.53518,2.282.292,1.160.264,255,860901887,3007411367,255,0.000702,0.00055,0.000152,717,82,0,0,18,0,2,1,1,1,0,0,0,4,10,0,Normal,0
2129,0.004966,tcp,-,FIN,18,18,4488,2456,7.047.925.761,31,29,6828836,3737414.25,7,7,0.273118,0.260824,1.349.666,0.348445,255,3789706245,3788612836,255,0.000671,0.000525,0.000146,249,136,0,0,7,0,4,1,1,3,0,0,0,4,8,0,Normal,0
2130,1.101.911,tcp,-,FIN,122,126,7820,15676,224.156.045,31,29,5.630.944.922,1.129.093.047,30,32,9.103.628,8.810.832,568.452.399,561.688.895,255,3096485765,3116076465,255,0.00071,0.000553,0.000157,64,124,0,0,10,0,1,1,1,1,0,0,0,1,11,0,Normal,0
2131,0.00001,udp,dns,INT,2,0,264,0,1.000.000.025,60,0,105600000,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,132,0,0,0,7,0,3,3,3,3,0,0,0,3,7,0,Normal,0
2132,0.001094,udp,-,CON,2,2,146,178,2.742.230.477,31,29,533.820.875,6.508.226.875,0,0,0.011,0.008,0,0,0,0,0,0,0,0,0,73,89,0,0,11,0,2,1,1,1,0,0,0,1,7,0,Normal,0
2133,1.004.652,tcp,-,FIN,12,18,1580,10168,28.865.716,31,29,1.153.832.324,7.647.623.438,3,5,91.297.821,59.063.119,9.528.554.325,7.674.382.754,255,1000379432,1001445656,255,0.00073,0.000575,0.000155,132,565,0,0,14,0,3,1,1,1,0,0,0,4,9,0,Normal,0
2134,0.030644,tcp,-,FIN,52,42,37264,3380,3.034.851.889,31,29,9541313,8.615.063.125,18,8,0.594078,0.734463,342.601,1.552.289,255,458189869,459261841,255,0.000682,0.000524,0.000158,717,80,0,0,5,0,5,1,1,1,0,0,0,2,9,0,Normal,0
2135,0.58916,tcp,-,FIN,22,24,2054,2478,76.379.927,31,29,2.662.774.023,3.224.930.273,6,6,28.038.763,25.590.305,1.787.996.671,1.711.118.254,255,3305500870,3305799864,255,0.000715,0.000573,0.000142,93,103,0,0,15,0,2,1,1,2,0,0,0,4,6,0,Normal,0
2136,1.227.954,tcp,-,FIN,12,18,1580,10168,23.616.519,31,29,9.440.092.773,6.256.911.719,3,5,111.599.092,72.199.469,1.049.408.749,8.449.356.366,255,3336491153,3341772142,255,0.000679,0.000559,0.00012,132,565,0,0,15,0,1,1,1,1,0,0,0,1,8,0,Normal,0
2137,0.00111,udp,dns,CON,2,2,146,178,2.702.702.815,31,29,526.126.125,6.414.414.375,0,0,0.011,0.009,0,0,0,0,0,0,0,0,0,73,89,0,0,1,0,1,1,1,1,0,0,0,1,1,0,Normal,0
2138,0.025986,tcp,-,FIN,44,46,2750,27602,3.424.920.993,31,29,827522.5,8312783.5,7,16,0.611119,0.564644,34.135.684,3.420.484,255,827339087,836612204,255,0.000713,0.000574,0.000139,63,600,0,0,10,0,2,1,1,2,0,0,0,4,13,0,Normal,0
2139,0.016134,tcp,-,FIN,40,42,2542,21006,5.020.453.871,31,29,1229205.5,10167845,7,14,0.404026,0.376585,31.224.762,29.252.943,255,1480374769,3630312792,255,0.000847,0.000684,0.000163,64,500,0,0,4,0,2,1,1,2,0,0,0,3,7,0,Normal,0
2140,0.001022,udp,-,CON,2,2,146,178,2.935.420.795,31,29,5.714.285.625,6.966.731.875,0,0,0.011,0.008,0,0,0,0,0,0,0,0,0,73,89,0,0,9,0,3,1,1,1,0,0,0,4,9,0,Normal,0
2141,0.444211,tcp,-,FIN,28,30,4400,3080,128.317.397,31,29,7.641.413.281,5.363.216.797,7,7,1.644.026,15.299.759,890.586.229,22.363.424,255,4031067484,1888791113,255,0.000609,0.000514,0.000095,157,103,0,0,7,0,2,1,1,1,0,0,0,3,9,0,Normal,0
2142,0.011139,tcp,-,FIN,40,42,2542,21006,7.271.748.021,31,29,1780411.25,14727355,7,14,0.277051,0.257341,1.609.827,1.500.122,255,1400114023,3545788554,255,0.000731,0.000587,0.000144,64,500,0,0,3,0,4,1,1,1,0,0,0,3,11,0,Normal,0
2143,0.000011,udp,dns,INT,2,0,264,0,909.090.902,60,0,96000000,0,0,0,0.011,0,0,0,0,0,0,0,0,0,0,132,0,0,0,8,0,3,3,3,3,0,0,0,3,8,0,Normal,0
2144,0.014136,tcp,-,FIN,44,46,2750,27602,6.295.982.066,31,29,1521222.5,15281268,7,16,0.32107,0.3022,0,17.309.264,255,3336919468,1194694810,255,0.000664,0.000533,0.000131,63,600,0,0,9,0,2,1,1,1,0,0,0,4,7,0,Normal,0
2145,0.001079,udp,-,CON,2,2,146,178,2.780.352.305,31,29,5.412.419.375,659870.25,0,0,0.011,0.008,0,0,0,0,0,0,0,0,0,73,89,0,0,25,0,5,2,1,2,0,0,0,9,9,0,Normal,0
2146,0.015325,tcp,-,FIN,40,44,2542,21110,5.415.987.098,31,29,1.294.094.625,10769853,7,14,0.383436,0.3525,22.824.657,22.892.878,255,3869955581,1720658538,255,0.00066,0.000512,0.000148,64,480,0,0,7,0,2,1,1,1,0,0,0,2,13,0,Normal,0
2147,0.011955,tcp,-,FIN,40,42,2542,21006,6.775.407.518,31,29,1.658.887.375,13722124,7,14,0.298282,0.27761,17.273.358,1.671.005,255,1460113389,3609989755,255,0.000696,0.000563,0.000133,64,500,0,0,5,0,4,1,1,1,0,0,0,2,11,0,Normal,0
2148,0.038188,tcp,-,FIN,84,86,4862,80646,4.425.474.055,31,29,1.006.598.938,16698230,7,36,0.456169,0.443471,0,232.587,255,3636483943,1501967290,255,0.000659,0.000489,0.00017,58,938,0,0,16,0,3,1,1,1,0,0,0,2,9,0,Normal,0
2149,0.043915,tcp,-,FIN,48,50,2974,33882,2.208.812.488,31,29,530661.5,6048958,7,18,0.927617,0.886327,64.062.047,62.090.153,255,1220907355,1227807405,255,0.000604,0.000478,0.000126,62,678,0,0,18,0,1,1,1,1,0,0,0,4,6,0,Normal,0
2150,0.000011,udp,dns,INT,2,0,264,0,909.090.902,60,0,96000000,0,0,0,0.011,0,0,0,0,0,0,0,0,0,0,132,0,0,0,8,0,3,3,3,3,0,0,0,3,8,0,Normal,0
2151,0.011547,tcp,-,FIN,40,42,2542,21006,7.014.808.952,31,29,1.717.502.375,14206980,7,14,0.288487,0.266415,16.753.129,14.955.598,255,398186996,398524933,255,0.000739,0.000614,0.000125,64,500,0,0,7,0,2,1,1,1,0,0,0,4,6,0,Normal,0
2152,0.001127,udp,-,CON,2,2,146,178,2.661.934.417,31,29,5.181.899.063,631765.75,0,0,0.011,0.008,0,0,0,0,0,0,0,0,0,73,89,0,0,10,0,2,1,1,1,0,0,0,4,7,0,Normal,0
2153,1.200.073,tcp,-,FIN,14,18,1684,10168,25.831.762,31,29,1.042.603.223,6.402.277.344,3,5,92.284.772,70.561.176,9.072.266.797,7.943.140.431,255,3069697653,3066501112,255,0.000662,0.000529,0.000133,120,565,0,0,15,0,4,1,1,1,0,0,0,4,11,0,Normal,0
2154,0.072037,tcp,-,FIN,46,48,2854,31458,1.291.003.297,31,29,3.100.629.063,3420797.75,7,17,1.593.156,1.520.638,0,86.237.558,255,3190479557,1041150976,255,0.000716,0.000563,0.000153,62,655,0,0,9,0,2,1,1,1,0,0,0,2,10,0,Normal,0
2155,0.012274,tcp,-,FIN,38,40,2438,20194,6.273.423.567,31,29,1.547.335.875,12833632,7,13,0.332111,0.299179,21.073.166,18.450.108,255,4056481973,4056790980,255,0.00073,0.000595,0.000135,64,505,0,0,11,0,2,1,1,1,0,0,0,1,17,0,Normal,0
2156,0.05974,tcp,-,FIN,44,46,2750,27602,1.489.789.099,31,29,3.599.598.438,3615935.75,7,16,1.381.884,1.314.711,80.464.208,78.940.027,255,3625764261,3640002117,255,0.000732,0.000575,0.000157,63,600,0,0,4,0,1,1,1,1,0,0,0,3,12,0,Normal,0
2157,0.000011,udp,dns,INT,2,0,264,0,909.090.902,60,0,96000000,0,0,0,0.011,0,0,0,0,0,0,0,0,0,0,132,0,0,0,8,0,3,3,3,3,0,0,0,3,8,0,Normal,0
2158,0.001047,udp,-,CON,2,2,146,178,2.865.329.359,31,29,557.784.125,6.800.381.875,0,0,0.01,0.008,0,0,0,0,0,0,0,0,0,73,89,0,0,5,0,3,1,1,1,0,0,0,2,5,0,Normal,0
2159,0.039937,tcp,-,FIN,60,62,3614,49590,3.029.771.836,31,29,711921.25,9773593,7,24,0.671542,0.636295,40.692.368,39.946.726,255,707338604,717815557,255,0.001282,0.00112,0.000162,60,800,0,0,3,0,2,1,1,1,0,0,0,2,6,0,Normal,0
2160,0.014724,tcp,-,FIN,44,46,2750,27602,6.044.552.964,31,29,1.460.472.625,14671013,7,16,0.335,0.314933,0,18.796.286,255,1400117349,1407132125,255,0.000681,0.000548,0.000133,63,600,0,0,3,0,1,1,1,1,0,0,0,3,3,0,Normal,0
2161,0.088843,tcp,-,FIN,84,86,4862,80646,1.902.231.965,31,29,4.326.733.438,7177515,7,36,1.066.518,1.036.388,0,6.559.837,255,980902141,991578808,255,0.000918,0.000747,0.000171,58,938,0,0,10,0,2,1,1,1,0,0,0,2,13,0,Normal,0
2162,0.017559,tcp,-,FIN,46,48,2854,31458,5.296.429.375,31,29,1272054.25,14034057,7,17,0.382644,0.361745,21.229.437,19.315.715,255,1491094278,3636768329,255,0.000671,0.000547,0.000124,62,655,0,0,10,0,2,1,1,1,0,0,0,1,17,0,Normal,0
2163,0.027936,tcp,-,FIN,46,48,2854,31360,3.329.037.756,31,29,7.995.418.125,8793528,7,17,0.6138,0.582851,38.485.172,36.487.669,255,1539590092,1539876506,255,0.000668,0.000536,0.000132,62,653,0,0,4,0,3,1,1,2,0,0,0,3,5,0,Normal,0
2164,0.352348,udp,-,CON,4,4,568,320,19.866.723,31,29,9.672.255.859,5.449.158.203,0,0,73.672.336,112.341.664,104.174.273,1.588.645,0,0,0,0,0,0,0,142,80,0,0,10,0,2,1,1,2,0,0,0,7,5,0,Normal,0
2165,0.026796,tcp,-,FIN,62,58,5928,8010,4.440.961.325,31,29,1741454,2350201.5,14,17,0.439279,0.465375,65.124.625,0,255,1300375210,3450268968,255,0.000753,0.000597,0.000156,96,138,0,0,4,0,2,1,1,2,0,0,0,3,7,0,Normal,0
2166,0.016937,tcp,-,FIN,46,48,2854,31360,5.490.936.782,31,29,1318769.5,14504103,7,17,0.369289,0.347681,21.183.199,20.987.619,255,707335389,2853023071,255,0.000721,0.000588,0.000133,62,653,0,0,3,0,1,1,1,1,0,0,0,2,6,0,Normal,0
2167,0.001079,udp,-,CON,2,2,146,178,2.780.352.305,31,29,5.412.419.375,659870.25,0,0,0.011,0.008,0,0,0,0,0,0,0,0,0,73,89,0,0,9,0,2,1,1,1,0,0,0,2,6,0,Normal,0
2168,0.001033,udp,-,CON,2,2,130,162,2.904.162.775,31,29,5.033.882.188,6.272.991.875,0,0,0.011,0.008,0,0,0,0,0,0,0,0,0,65,81,0,0,8,0,3,1,1,1,0,0,0,2,9,0,Normal,0
2169,0.004748,tcp,-,FIN,18,18,4488,2456,7.371.525.113,31,29,7142376,3909014.5,7,7,0.260647,0.251588,12.890.811,0.323652,255,3760679761,3759474403,255,0.000589,0.000467,0.000122,249,136,0,0,7,0,1,1,1,1,0,0,0,1,8,0,Normal,0
2170,0.281867,tcp,-,FIN,32,24,3728,5474,195.127.491,31,29,1.025.164.375,1.488.929.219,7,7,9.092.484,12.222.218,582.660.685,17.582.754,255,999590329,3149483015,255,0.000764,0.00062,0.000144,117,228,0,0,9,0,2,2,1,1,0,0,0,2,4,0,Normal,0
2171,0.001017,udp,dns,CON,2,2,146,178,2.949.852.669,31,29,574238,700.098.375,0,0,0.01,0.008,0,0,0,0,0,0,0,0,0,73,89,0,0,1,0,3,1,1,2,0,0,0,3,1,0,Normal,0
2172,0.028858,tcp,-,FIN,46,48,2854,31360,3.222.676.508,31,29,7.739.968.125,8512579,7,17,0.634067,0.616109,38.903.154,38.133.601,255,1660375722,1660664834,255,0.000636,0.000506,0.00013,62,653,0,0,14,0,1,1,1,1,0,0,0,4,5,0,Normal,0
2173,1.247.139,tcp,-,FIN,14,18,1684,10168,24.856.893,31,29,100.325.625,6.160.660.547,3,5,9.590.431,73.327.941,909.956.299,7.966.799.825,255,3185510922,1051954012,255,0.000696,0.000561,0.000135,120,565,0,0,7,0,6,1,1,1,0,0,0,2,19,0,Normal,0
2174,0.011679,tcp,-,FIN,40,42,2542,21006,693.552.517,31,29,1698090.5,14046408,7,14,0.298842,0.269537,17.316.766,14.901.233,255,3336916310,1187657449,255,0.000754,0.000618,0.000136,64,500,0,0,9,0,1,1,1,1,0,0,0,4,5,0,Normal,0
2175,0.002002,udp,-,CON,4,4,528,304,3.496.503.304,31,29,1582417.5,911.088.875,0,0,0.482667,0.304,0.674816,0.42285,0,0,0,0,0,0,0,132,76,0,0,9,0,3,1,1,3,0,0,0,4,13,0,Normal,0
2176,0.000004,udp,-,INT,2,0,376,0,2.500.000.006,254,0,376000000,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,188,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Shellcode,1
2177,0.657179,tcp,-,FIN,10,6,912,268,22.824.832,254,252,9.994.233.398,2.726.806.641,2,1,70.791.111,112.969.203,3.653.816.005,176.373.078,255,1021455368,173157945,255,0.17149,0.092331,0.079159,91,45,0,0,8,1,1,1,1,1,0,0,0,2,1,0,Shellcode,1
2178,0.463979,tcp,-,FIN,10,6,748,268,32.329.049,254,252,1.162.121.582,3.862.243.652,2,1,51.535.556,75.434.797,2.597.720.197,11.556.825,255,3817271662,3999244364,255,0.170791,0.086804,0.083987,75,45,0,0,1,1,2,1,1,1,0,0,0,1,3,0,Shellcode,1
2179,0.190013,tcp,-,FIN,10,6,720,268,78.941.964,254,252,2.728.234.375,9.430.933.594,2,1,18.610.778,36.624.398,992.135.288,58.557.875,255,4289701187,1838865137,255,0.052153,0.006885,0.045268,72,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Shellcode,1
2180,0.389653,tcp,-,FIN,10,8,732,354,43.628.562,254,252,1.352.998.731,6.364.637.207,2,1,41.974.556,5.247.843,2.911.273.623,114.352.617,255,3048296847,3890197923,255,0.067166,0.022293,0.044873,73,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Shellcode,1
2181,0.896774,tcp,-,FIN,10,6,982,268,16.726.622,254,252,7.886.044.922,1.998.273.804,2,1,99.577.111,162.512.406,511.809.788,270.411.656,255,729495713,1695332421,255,0.303198,0.084201,0.218997,98,45,0,0,6,1,2,1,1,1,0,0,0,3,4,0,Shellcode,1
2182,399.375,tcp,http,FIN,48,236,2416,308476,70.860.718,254,252,4.739.405.273,615.299.375,2,116,84.973.407,16.561.085,4.002.976.879,1.923.690.198,255,2507864534,1188416310,255,0.217738,0.101218,0.11652,50,1307,0,0,1,1,1,1,1,1,0,0,0,1,2,0,Worms,1
2183,0.000007,udp,-,INT,2,0,116,0,1.428.571.409,254,0,66285712,0,0,0,0.007,0,0,0,0,0,0,0,0,0,0,58,0,0,0,1,2,1,1,1,1,0,0,0,2,1,0,Shellcode,1
2184,13.154.288,tcp,-,FIN,10,8,502,354,1.292.354,254,252,274.891.357,188.531.677,2,1,1.461.587.556,187.313.025,1.070.074.347,327.190.025,255,3755704156,362448875,255,0.121404,0.041701,0.079703,50,44,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Shellcode,1
2185,0.00001,udp,-,INT,2,0,352,0,1.000.000.025,254,0,140800000,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,176,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Shellcode,1
2186,0.189041,tcp,-,FIN,10,6,724,268,79.347.865,254,252,2.759.189.844,9.479.424.805,2,1,19.367,36.397,101.841.647,60.206.754,255,2747569307,3671777847,255,0.051682,0.007052,0.04463,72,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Shellcode,1
2187,0.532256,tcp,-,FIN,10,6,610,268,28.181.927,254,252,8.251.667.969,3.366.800.781,2,1,55.043.889,90.571.602,3.015.428.754,122.100.727,255,4280994070,2643936677,255,0.201285,0.079392,0.121893,61,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Shellcode,1
2188,0.186056,tcp,-,FIN,10,6,634,268,80.620.887,254,252,2.455.174.805,9.631.508.789,2,1,18.845.111,35.353,995.709.839,58.426.707,255,3718987471,2805337410,255,0.056565,0.009288,0.047277,63,45,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Shellcode,1
2189,0.000001,udp,-,INT,2,0,224,0,1.000.000.003,254,0,896000000,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,112,0,0,0,7,2,1,1,1,1,0,0,0,3,1,0,Shellcode,1
2190,1.248.376,tcp,-,FIN,10,8,1132,354,13.617.692,254,252,6.530.083.984,1.986.580.933,2,1,134.302,155.125.719,7.270.041.584,305.569.219,255,165910350,1076558222,255,0.257316,0.162486,0.09483,113,44,0,0,2,1,2,1,1,1,0,0,0,2,2,0,Shellcode,1
2191,0.218966,tcp,-,FIN,10,6,524,268,68.503.784,254,252,1.724.468.555,8.183.918.457,2,1,22.202.667,40.167,1.130.226.077,54.448.754,255,2379844377,1672720175,255,0.032263,0.018123,0.01414,52,45,0,0,2,1,1,1,1,1,0,0,0,1,2,0,Shellcode,1
2192,0.000011,udp,-,INT,2,0,212,0,909.090.902,254,0,77090912,0,0,0,0.011,0,0,0,0,0,0,0,0,0,0,106,0,0,0,4,2,2,1,1,2,0,0,0,3,3,0,Shellcode,1
2193,0.170426,tcp,-,FIN,10,6,728,268,88.014.742,254,252,3.079.342.383,1.051.482.813,2,1,17.563.778,31.299.199,973.004.027,50.635.605,255,1104929019,381282576,255,0.033915,0.013919,0.019996,73,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Shellcode,1
2194,0.000011,udp,-,INT,2,0,256,0,909.090.902,254,0,93090912,0,0,0,0.011,0,0,0,0,0,0,0,0,0,0,128,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Shellcode,1
2195,0.560773,tcp,http,FIN,10,6,1306,268,26.748.791,254,252,167.768.418,3.195.588.867,2,1,62.216.222,94.112.602,3.096.431.149,153.794.734,255,488399530,924960196,255,0.146868,0.090199,0.056669,131,45,1,0,1,1,1,1,1,1,0,0,1,2,1,0,Worms,1
2196,0.000005,udp,-,INT,2,0,806,0,2.000.000.051,254,0,644800000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,403,0,0,0,7,2,1,1,1,1,0,0,0,2,1,0,Shellcode,1
2197,0.000006,udp,-,INT,2,0,504,0,1.666.666.608,254,0,336000000,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,252,0,0,0,4,2,1,1,1,1,0,0,0,2,3,0,Shellcode,1
2198,0.443259,tcp,-,FIN,10,6,600,268,3.384.026,254,252,9.745.995.117,4.042.783.203,2,1,45.561.778,74.019.398,2.222.266.505,91.281.344,255,564399245,1201050724,255,0.111295,0.07316,0.038135,60,45,0,0,7,1,1,1,1,1,0,0,0,2,1,0,Shellcode,1
2199,0.000006,udp,-,INT,2,0,142,0,1.666.666.608,254,0,94666664,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,71,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Shellcode,1
2200,0.665135,tcp,-,FIN,10,6,520,268,22.551.812,254,252,5.628.932.129,2.694.189.697,2,1,70.017.444,110.979,3.669.137.469,164.337.734,255,2547097071,872353479,255,0.238031,0.11023,0.127801,52,45,0,0,2,1,1,1,1,1,0,0,0,1,2,0,Shellcode,1
2201,0.240026,tcp,-,FIN,10,6,724,268,62.493.231,254,252,2.173.097.852,746.585.791,2,1,25.342.889,45.208.602,1.408.057.326,70.982.984,255,4111228192,3501049438,255,0.026861,0.013979,0.012882,72,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Shellcode,1
