Source IP, Source Port, Destination IP, Destination Port, Protocol, Flow Duration, Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min,label
10.0.2.15,55139,198.52.200.39,443,6,9966934,289.888.545.464.433,692.289.123.215,144.657.968.069.666,198.880.218.354.773,88371,20,324.651.368.078.176,287.016.036.852.543,103563,71,261.593.228.346.457,237.439.030.776.596,120607,47,0,0,0,0,0,0,0,0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,9997143,257.556.583.916.025,60.717.346.946,164.969.356.435.644,200.756.378.430.205,100257,42,377.250.679.245.283,289.244.475.322.935,122152,81,291.755.764.705.883,232.853.961.309.752,100900,50,0,0,0,0,0,0,0,0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,9968135,231.562.875.101.511,577.841.291.275,173.358.869.565.218,20.162.488.714.261,107923,13,390.897.254.901.961,2.888.536.744.029,122362,97,3.124.765.830.721,230.323.857.875.908,108732,13,0,0,0,0,0,0,0,0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,9979716,290.984.232.417.035,685.390.245.574,146.115.900.439.239,190.491.628.744.114,108594,15,329.359.306.930.693,273.382.114.590.539,116727,84,262.437.704.485.488,223.746.026.161.413,108594,123,0,0,0,0,0,0,0,0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,9987670,282.770.656.219.118,678.837.006.028,147.528.360.413.589,18.727.965.343.162,93204,14,33230.71,253.813.447.626.224,102001,84,265.455.106.382.979,217.480.746.306.093,93387,162,0,0,0,0,0,0,0,0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,9980169,285.866.902.654.654,770.528.034.145,1.299.501.171.875,168.043.346.281.016,91407,11,297.024.255.952.381,213.990.264.016.317,108114,45,230.721.276.102.088,185.025.522.121.341,114860,11,0,0,0,0,0,0,0,0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,9972508,313.685.383.857.301,73.602.347.574,136.050.586.630.287,186.242.953.365.241,108997,6,300.376.084.337.349,257.775.306.669.254,121344,93,24.918.615,219.208.751.336.103,108997,6,0,0,0,0,0,0,0,0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,9997773,296.520.035.011.797,729.162.384.463,137.332.046.703.297,177.041.851.784.121,90634,7,309.524.489.164.087,252.193.410.898.446,108237,82,247.463.737.623.762,212.251.534.982.371,90817,7,0,0,0,0,0,0,0,0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,9994921,252.499.244.366.214,64.532.776.197,155.200.636.645.963,189.033.577.287.758,98788,13,347.040.208.333.333,258.365.559.968.152,117941,13,280.399.042.253.521,220.970.058.994.339,99164,49,0,0,0,0,0,0,0,0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,9997161,322.124.451.131.676,839.238.259.742,119.297.863.961.814,161.284.066.468.535,91840,15,26.658.656,21.080.659.513.031,103972,79,21.638.303.030.303,187.129.064.212.983,120561,15,0,0,0,0,0,0,0,0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,9986693,266.009.979.479.694,669.891.424.519,149.501.392.215.569,184.326.536.708.474,115185,10,335.821.959.459.459,248.727.442.913.966,126536,99,268.522.129.380.054,224.055.522.969.243,125735,43,0,0,0,0,0,0,0,0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,9990159,25.590.083.200.878,64.063.044.442,156.340.516.431.925,203.661.634.064.588,103647,18,346.654.305.555.556,283.074.434.803.352,126175,150,28375.6,243.643.259.241.127,107369,18,0,0,0,0,0,0,0,0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,9998513,28.801.282.750.745,670.099.643.817,149.454.603.886.398,193.131.234.824.924,91244,10,337.787.601.351.351,27.630.219.682.348,121999,97,268.272.956.989.247,219.293.206.630.419,118488,10,0,0,0,0,0,0,0,0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,9983771,254.947.754.711.121,625.014.335.766,160.253.146.067.416,195.998.826.035.897,89369,8,362.787.963.636.364,271.060.556.388.079,115580,104,287.711.412.103.746,22.813.546.343.037,89523,8,0,0,0,0,0,0,0,0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,9997867,275.721.811.462.385,692.147.635.091,144.686.931.982.634,174.683.489.182.271,76413,15,324.601.948.051.948,256.419.809.072.529,114665,71,261.719.764.397.906,208.917.173.299.419,103218,15,0,0,0,0,0,0,0,0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,9999820,351.047.318.851.739,77.201.389.625,129.699.351.491.569,182.952.437.095.162,107144,15,283.277.252.124.646,273.832.632.143.802,120853,74,239.415.851.318.945,222.414.526.424.688,107144,15,0,0,0,0,0,0,0,0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,9987769,289.921.603.112.767,715.875.587.431,139.884.719.887.955,18.863.660.064.212,125081,9,319.098.051.118.211,258.593.097.444.362,131631,98,248.716.375,221.304.189.564.741,125081,36,0,0,0,0,0,0,0,0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,9977754,299.563.408.759.126,752.674.399.469,13.303.672,176.806.682.468.345,105764,6,30.335.128.440.367,245.202.097.271.456,123873,70,236.435.521.327.014,205.659.852.494.051,107971,6,0,0,0,0,0,0,0,0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,9998569,23.464.357.749.594,598.085.586.047,167.480.217.755.444,206.222.860.952.211,100069,12,368.950.885.608.856,297.628.128.693.481,139366,83,306.523.507.692.308,241.049.140.325.901,100069,12,0,0,0,0,0,0,0,0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,9999720,242.392.786.998.036,624.017.472.489,160.509.149.277.689,206.298.036.694.024,107086,17,352.847.597.173.145,296.986.861.588.031,119121,88,294.076.371.681.416,238.893.602.430.786,107222,17,0,0,0,0,0,0,0,0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,9964977,222.452.093.968.707,591.070.104.828,169.472.397.959.184,212.866.999.169.591,106517,21,37.322.011.235.955,28.615.143.924.821,126769,138,30.945.203.125,253.626.380.783.631,106517,28,0,0,0,0,0,0,0,0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,9993206,244.208.915.537.216,626.425.593.548,159.891.296,203.163.871.735.617,99866,27,356.890.642.857.143,284.961.620.015.788,120598,74,290.493.313.953.488,233.970.806.783.425,99997,27,0,0,0,0,0,0,0,0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,9974643,273.662.927.084.207,705.789.670.868,141.886.813.655.761,190.602.164.791.395,101994,0,316.650.349.206.349,257.219.435.433.109,104676,14,257.270.465.116.279,222.871.950.809.908,102244,11,0,0,0,0,0,0,0,0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,9977253,283.130.035.892.645,674.534.363.316,148.471.026.785.714,201.790.979.543.251,104060,0,33256.83,284.025.710.808.212,130267,105,267.533.935.309.973,236.390.307.011.087,114280,4,0,0,0,0,0,0,0,0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,9971289,251.693.637.602.922,625.796.724.977,1.600.527.929.374,207.346.447.652.823,123282,12,348.642.727.272.727,281.169.589.978.497,123582,79,296.756.815.476.191,246.571.621.748.367,123573,12,0,0,0,0,0,0,0,0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,9989817,28.784.010.758.155,672.684.995.131,14.887.953.800.298,208.230.700.550.081,96132,5,337.487.939.189.189,294.427.492.585.145,134528,95,266.911.684.491.978,240.065.930.086.524,100373,5,0,0,0,0,0,0,0,0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,9986812,2.809.665.386.712,696.919.096.905,143.695.136.690.647,194.621.963.008.412,95983,7,327.431.508.196.721,271.848.997.634.391,115989,81,256.726.889.460.154,225.346.584.314.488,96121,13,0,0,0,0,0,0,0,0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,9994356,256.524.782.587.292,672.379.490.985,148.947.183.308.495,184.443.147.826.003,90772,18,337.640.945.945.946,265.212.873.451.735,121898,91,267.086.737.967.914,206.453.213.957.559,90919,25,0,0,0,0,0,0,0,0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,9985518,288.536.859.079.319,679.984.753.921,147.279.026.548.673,193.020.943.456.755,93311,12,33284.28,275.909.154.699.483,118417,125,26.486.225.464.191,226.064.613.261.574,103315,23,0,0,0,0,0,0,0,0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,9986818,303.570.166.193.076,706.931.877.601,141.656.992.907.801,197.854.069.611.123,99378,14,313.066.394.984.326,283.973.557.250.435,104754,68,257.595.792.207.792,235.422.523.063.495,106648,25,0,0,0,0,0,0,0,0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,9912491,247.519.014.140.845,660.782.441.064,151.567.140.672.783,203.752.218.292.317,121734,8,336.011.898.305.085,270.454.896.543.604,121948,8,276.857.877.094.972,227.703.780.466.241,121869,11,0,0,0,0,0,0,0,0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,9998248,358.129.744.331.207,844.147.894.711,118.603.179.122.183,164.231.606.947.392,102588,4,265.708.138.297.872,230.873.649.353.042,122304,77,214.548.648.068.669,194.274.711.292.658,102588,4,0,0,0,0,0,0,0,0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,9998298,26.752.553.284.569,646.109.967.917,155.012.372.093.023,211.044.041.488.823,116644,3,348.368.989.547.038,272.083.204.372.161,116891,13,280.058.879.551.821,248.016.491.871.638,116736,3,0,0,0,0,0,0,0,0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,9938890,232.294.552.007.317,574.510.835.717,17.436.649.122.807,222.771.690.554.359,121315,6,386.724.552.529.183,297.364.968.074.886,130346,29,318.129.006.410.256,250.084.038.417.802,122403,6,0,0,0,0,0,0,0,0,VOIP
148.251.190.229,9010,10.0.2.15,47384,6,156,0,128.205.128.205.128,156,0,156,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHAT
148.251.190.229,9010,10.0.2.15,39680,6,184279,58.932.379.706.858,217.062.172.033,614.263.333.333.333,106.082.702.559.528,183920,53,184279,0,184279,184279,183920,0,183920,183920,0,0,0,0,0,0,0,0,MAIL
148.251.190.229,9010,10.0.2.15,39680,6,182310,59.568.866.216.883,219.406.505.403,60770,10.490.955.228.672,181909,55,182310,0,182310,182310,181909,0,181909,181909,0,0,0,0,0,0,0,0,MAIL
148.251.190.229,9010,10.0.2.15,39680,6,234,232.051.282.051.282,85.470.085.470.086,234,0,234,234,234,0,234,234,0,0,0,0,0,0,0,0,0,0,0,0,MAIL
148.251.190.229,9010,10.0.2.15,39680,6,234,0,85.470.085.470.086,234,0,234,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAIL
195.154.107.23,443,10.0.2.15,37652,6,9679281,353.101.640.504.083,562.025.216.542,178.255.635.359.116,414.565.071.849.649,285361,7,327.002.736.486.486,547.541.852.773.455,285656,7,393.350.162.601.626,593.720.158.237.125,324996,26,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9975362,540.362.344.744.983,920.267.354.709,108.782.573.609.596,200.099.743.991.177,183722,6,18.820.679.245.283,262.187.751.360.027,220123,6,258.414.067.357.513,312.346.310.790.943,183880,19,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9969299,463.127.848.808.627,717.201.881.496,139.626.036.414.566,246.177.048.646.011,169975,2,248.610.947.630.923,323.285.392.693.669,207386,7,319.439.871.794.872,361.028.803.711.433,202121,20,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9991891,444.540.477.873.508,71.858.269.871,139.356.917.712.692,311.398.563.271.229,299494,0,247.937.741.935.484,406.392.544.183.298,299923,0,31.338.607.028.754,464.510.803.651.742,337062,21,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9929994,487.925.773.167.637,721.047.766.998,138.881.034.965.035,310.811.850.541.485,336903,4,225.836.643.835.616,385.056.249.474.567,336967,4,358.265.543.478.261,464.093.528.416.294,336962,37,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9969153,414.598.913.267.757,640.977.222.438,15.625.631.661.442,310.532.801.198.967,252401,0,27.387.782.967.033,39.685.140.669.677,252647,4,365.158.827.838.828,443.414.284.062.191,252401,20,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9994622,525.965.864.441.897,831.447.152.278,120.417.132.530.121,263.421.430.861.507,294182,3,212.200.042.462.845,34.542.191.544.575,294182,4,277.562.988.826.815,397.146.635.985.747,332447,24,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9999541,474.218.766.641.389,74.503.419.707,134.402.432.795.699,289.082.266.623.255,264078,4,235.838.231.132.075,371.233.482.373.826,264078,4,312.343.918.495.298,416.487.186.656.519,271747,19,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9970277,406.429.029.002.905,601.788.696.543,166.448.697.829.716,33.353.832.101.112,263075,1,289.623.790.087.464,422.421.762.865.407,263075,4,390.988.823.529.412,48.259.016.905.924,287294,18,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9998904,368.644.403.426.616,567.062.150.012,176.659.081.272.085,354.208.333.767.938,312957,2,317.425.523.809.524,46.352.067.628.179,312957,4,39.967.116,494.332.517.521.731,313175,18,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9999568,39.236.094.999.304,576.024.884.275,173.905.530.434.783,31.392.101.470.076,196654,0,290.452.857.142.857,397.340.881.736.847,196654,0,430.136.190.476.191,442.060.793.377.954,235626,20,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9999082,352.327.343.650.147,553.050.770.061,181.142.789.855.072,36.860.739.299.874,318276,4,310.525.962.732.919,466.999.418.186.752,318555,4,436.635.327.510.917,510.774.860.459.707,318343,27,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9760004,31.618.429.664.578,509.221.102.778,196.774.274.193.548,431.320.848.209.871,356425,4,344.876.466.431.095,552.999.640.036.391,356828,4,460.318.962.264.151,597.585.651.989.213,356425,17,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9999352,352.103.816.327.298,5.240.339.574,191.192.198.852.773,445.204.148.999.256,506614,1,318.450.700.636.943,559.028.795.822.945,507356,3,480.727.403.846.154,6.429.734.599.304,506614,21,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9997635,691.758.600.909.115,1.114.263.523.323,89.826.010.781.671,203.795.619.166.031,117104,3,15.286.743.119.266,26.205.941.687.092,117104,3,218.233.427.947.598,303.708.192.120.119,129580,25,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9955082,468.899.201.432.997,700.144.910.911,143.032.787.356.322,299.785.778.947.684,223601,2,241.043.147.699.758,383.411.948.049.429,223601,4,353.009.078.014.184,42.882.313.227.096,263508,27,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9932765,392.980.202.390.774,588.959.871.697,170.081.592.465.754,319.442.205.550.813,199393,4,278.228.711.484.594,395.951.964.166.802,199560,4,439.480.752.212.389,444.798.720.076.956,237295,26,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9983372,346.429.042.211.389,533.887.748.548,187.657.368.421.053,380.468.336.954.207,310865,0,31.394.251.572.327,483.578.325.976.158,350401,0,466.860.328.638.498,535.319.645.139.295,310865,18,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9971699,517.124.514.087.319,774.191.038.057,129.334.617.380.026,269.212.995.364.632,302841,4,226.115.623.582.766,353.909.779.294.916,303166,4,302.737.963.525.836,385.637.221.524.859,303028,32,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9999635,556.934.328.102.976,809.029.529.578,123.757.858.910.891,262.426.224.835.727,291910,4,233.317.213.114.754,34.292.569.740.857,291910,4,263.135.289.473.684,366.418.066.184.021,330027,18,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9986153,349.108.410.415.903,555.769.574.129,18.025.546.931.408,355.879.472.477.399,396447,4,307.247.538.461.538,446.492.666.416.454,397628,4,437.986.798.245.614,491.764.119.882.938,396500,22,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9924211,338.399.697.467.134,54.110.094.999,185.153.190.298.507,352.387.833.764.348,268063,4,31.705.517.571.885,457.579.010.064.198,305511,4,447.018.288.288.288,476.270.141.631.539,268222,29,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9926393,333.278.160.556.408,515.796.624.212,194.254.266.144.814,380.076.959.185.538,255355,1,320.176.612.903.226,468.931.874.242.649,255873,4,49631.14,522.528.172.253.932,255489,31,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9993744,339.608.459.051.983,519.324.889.651,192.929.420.849.421,397.351.696.445.524,289841,4,319.288.306.709.265,498.904.669.144.556,289841,4,489.872.696.078.432,560.685.952.207.687,329579,21,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9991062,330.137.076.518.993,505.451.772.795,198.235.357.142.857,38.575.528.249.041,340648,4,334.149.230.769.231,479.932.736.508.175,340803,4,489.513.137.254.902,53.750.619.039.621,340814,22,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9975901,320.618.658.906.098,50.521.752.371,198.328.051.689.861,361.572.065.617.412,340370,4,330.327.847.682.119,455.528.422.214.814,340370,4,49747.85,513.674.831.698.373,379424,22,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9971023,350.624.003.173.997,532.543.150.287,188.132.509.433.962,366.022.630.663.167,361317,0,320.611.672.025.724,462.102.942.003.363,362260,0,450.951.055.045.872,50.181.941.955.147,361317,54,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9911766,359.976.214.127.735,579.109.716.674,172.980.209.424.084,401.545.265.209.968,354377,1,292.374.719.764.012,510.889.745.182.547,354864,4,425.387.124.463.519,589.237.164.438.104,354377,25,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9978664,443.598.461.677.836,699.492.437.064,143.165.911.047.346,281.629.265.040.701,244277,3,240.416.891.566.265,360.972.670.488.821,244277,3,355.100.747.330.961,399.850.239.350.145,244457,53,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9981823,41.441.928.994.333,655.190.940.573,152.860.995.405.819,294.713.952.714.008,204663,4,255.943.025.641.026,384.047.947.953.206,204663,4,380.959.885.496.183,431.073.063.626.432,217514,20,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9900813,39.903.793.759.159,608.030.875.848,164.738.985.024.958,344.682.104.528.411,340809,3,275.022.583.333.333,44.203.625.640.663,340809,4,412.521.458.333.333,486.419.092.458.249,341175,26,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9918498,375.731.285.119.985,570.650.919.121,175.548.637.168.142,35.019.494.414.649,237464,4,291.720.529.411.765,442.694.678.561.046,237868,4,442.199.151.785.714,48.284.026.560.583,255202,23,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9920017,386.388.450.745.599,596.773.170.852,167.851.387.478.849,318.526.370.006.093,226724,4,27.327.870.523.416,396.325.706.845.178,226724,4,435.302.114.537.445,446.629.980.686.162,227576,20,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9943436,347.305.498.823.545,550.111.651.546,182.114.212.454.213,36.530.837.280.482,280610,-20,307.840.681.114.551,472.563.180.414.414,280838,5,446.233.423.423.423,507.214.203.776.978,280658,34,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9943402,336.688.590.082.147,518.937.080.086,193.075.766.990.291,395.704.801.571.961,353874,0,3.281.600.330.033,494.943.647.816.168,354579,4,471.240.568.720.379,547.570.954.307.823,353874,22,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9973933,339.662.397.972.796,501.306.756.322,199.878.416.833.667,39.931.459.672.686,232740,3,326.842.072.368.421,509.179.469.050.895,272418,4,514.112.783.505.155,544.637.455.395.013,232812,21,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9758822,334.449.178.394.687,519.529.918.673,19.286.209.486.166,358.314.412.235.127,230222,4,325.136.588.628.762,450.911.056.070.908,231157,4,473.718.980.582.524,478.421.794.167.111,230380,23,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9981464,349.966.698.271.917,540.000.945.753,18.552.907.063.197,336.711.090.621.271,266315,3,314.861.514.195.583,426.600.453.359.535,266419,3,453.696.136.363.636,447.678.551.507.133,266389,18,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9974945,337.732.187.997.027,533.336.274.035,187.852.071.563.089,485.802.540.616.334,556868,4,332.310.434.782.609,634.921.669.412.912,556868,4,431.801.948.051.948,688.933.691.939.701,557539,22,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9993193,474.376.908.361.522,761.518.365.551,131.489.381.578.947,286.215.007.500.636,206758,4,220.112.466.960.352,357.979.967.604.701,206758,4,327.641.409.836.066,406.972.663.925.411,207491,17,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9986085,85.416.857.557.291,1.138.584.340.109,87.905.677.816.901,190.368.086.163.348,167643,0,161.065.887.096.774,251.399.160.647.952,167643,4,193.897.961.165.048,276.617.521.253.648,168007,19,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9978437,956.877.314.553.372,1.246.688.233.839,80.277.047.465.809,146.589.656.487.976,54184,0,150.277.665.662.651,178.200.282.119.117,54797,3,171.997.301.038.062,196.696.263.373.097,54436,19,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9955755,926.626.860.544.479,1.204.328.551.677,83.103.130.217.029,146.899.148.351.061,52267,4,155.802.112.676.056,175.551.544.056.016,52983,4,178.411.021.505.376,198.466.498.501.637,52539,31,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9982428,931.265.419.595.313,1.215.135.235.636,82.363.267.326.733,146.347.606.997.993,52554,3,154.287.913.446.677,175.315.799.436.381,52976,3,176.984.432.624.113,195.764.112.933.963,52661,34,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9950126,898.647.916.619.347,1.180.889.568.635,84.754.054.514.481,149.696.543.364.891,52804,4,157.938.507.936.508,178.812.513.641.116,53627,4,183.235.285.451.197,206.549.214.785.858,52885,20,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9994210,101.002.080.204.438,1.355.784.999.515,73.812.481.536.189,141.457.724.680.338,63435,0,136.156.634.877.384,172.779.641.284.139,63629,3,161.449.919.224.556,194.558.034.307.883,63532,30,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9982672,101.139.554.620.246,1.385.400.622.198,72.233.516.642.547,140.979.494.048.939,52980,-1,134.900.972.972.973,175.184.364.657.444,53636,4,155.419.719.188.768,192.564.717.514.615,53822,22,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9984981,945.410.912.649.709,1.233.853.124.007,81.112.761.982.128,150.223.715.046.748,59404,0,152.442.458.015.267,18.349.052.946.231,59404,3,173.640.104.347.826,205.088.369.573.908,61204,34,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9995970,94.189.558.392.032,1.231.496.293.006,81.268.048.780.488,147.578.238.839.403,52315,1,152.145.662.100.457,179.722.750.536.972,53320,3,174.488.548.951.049,201.287.781.223.476,52980,33,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9951855,900.066.369.536.132,1.185.708.594.026,84.409.287.531.806,149.598.576.774.669,52002,0,158.975.319.488.818,179.630.166.433.085,52626,3,180.278.713.768.116,207.241.245.114.393,55038,30,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9968357,93.249.168.343.389,122.487.587.473,81.707.844.262.295,147.995.230.189.502,54070,1,153.359.338.461.538,178.723.340.370.653,54618,4,175.179.384.885.765,200.194.136.792.602,54442,32,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9998422,943.030.810.261.859,1.242.196.018.532,80.567.461.724.416,148.212.623.348.765,52418,2,151.033.564.954.683,179.820.691.926.883,53168,3,17.274.946.366.782,200.748.430.626.971,52532,26,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9996958,102.364.839.384.141,1.358.413.229.304,73.669.550.478.998,140.340.790.158.002,69768,0,133.649.171.122.995,170.920.817.649.202,70263,0,164.269.736.842.105,195.252.247.733.722,70069,21,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9994566,8.602.984.861.974,1.128.613.288.461,88.682.928.127.773,166.812.517.840.516,129332,2,169.399.423.728.814,206.269.787.639.165,129539,3,186.460.429.104.478,235.043.054.054.077,164560,18,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9963089,744.192.890.377.673,981.623.269.651,101.976.345.957.011,198.957.479.883.242,168753,3,196.510.631.163.708,259.280.432.961.296,198387,3,212.424.818.763.326,276.842.041.329.835,199987,26,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9973434,568.884.298.026.136,780.072.340.179,128.358.223.938.224,315.953.168.985.036,198082,3,223.619.596.412.556,432.490.868.896.602,205761,3,301.017.727.272.728,487.626.127.193.331,234073,27,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9978872,717.691.338.259.475,960.028.347.893,104.272.434.691.745,248.039.691.101.111,190846,2,197.601.425.742.574,341.647.047.325.129,190846,3,221.255.254.988.914,370.737.945.008.318,231104,24,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9992400,720.626.676.273.968,95.972.939.434,104.304.801.670.146,172.776.840.663.038,104740,4,214.890.322.580.645,199.412.397.190.166,104740,4,203.084.654.471.545,223.573.718.737.386,105198,40,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9984450,862.539.248.531.466,1.177.831.528.026,84.974.042.553.192,156.608.427.606.428,76503,0,165.032.231.404.959,19.198.665.192.498,76503,0,175.463.427.065.026,211.200.029.874.629,113900,27,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9986652,778.493.132.633.439,1.021.363.315.754,98.004.435.721.295,169.254.670.317.581,73999,1,194.292.840.466.926,201.126.553.372.368,74813,4,197.789.365.079.365,223.237.634.125.285,74117,25,0,0,0,0,0,0,0,0,P2P
